gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3962307378	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	fz77-zc12-og41-ci59-qw42-uw72	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.587	-27.225	50.0						1997-10-03	3	10	1997	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.678Z		
3962307376	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	mf51-fu18-wk61-ls58-ow39-ix50	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.346	-28.683	50.0						2008-08-29	29	8	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.676Z		
3962307375	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ab38-xv67-bb97-xd79-rz33-pd26	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.724	-27.026	50.0						1996-10-14	14	10	1996	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.667Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307374	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	wg23-mp69-pa94-iz52-zh26-to85	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.362	-28.155	50.0						2017-10-10	10	10	2017	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.656Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307373	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	se51-hg19-jf91-rg28-xp89-na48	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.646	-27.215	50.0						2013-08-08	8	8	2013	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.650Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307372	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	xi93-ya84-fm56-ms22-jn73-pc43	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.403	-26.478	50.0						2010-07-29	29	7	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.643Z		
3962307370	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	zq36-ut10-pq31-iq28-ne34-ce25	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.636	-27.235	50.0						2007-06-22	22	6	2007	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.632Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307369	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ls72-ew52-lh71-ng34-uq20-uu90	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.6	-27.233	50.0						2006-07-05	5	7	2006	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.627Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307366	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ki46-ie72-jt25-tb37-qj31-az25	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.643	-27.152	50.0						2018-07-05	5	7	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.618Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307365	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	we45-uc56-id71-jt21-ye21-ev17	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.606	-27.236	50.0						2008-06-03	3	6	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.611Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307363	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	um38-lx73-oc41-ur67-gw12-vy25	Animalia	Chordata	Testudines		Cheloniidae	Chelonia	Chelonia mydas		SPECIES	Chelonia mydas (Linnaeus, 1758)	Chelonia mydas (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.649	-27.221	50.0						2020-07-14	14	7	2020	2442225	2442225	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.604Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307362	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	vo73-vx69-wd61-jj21-ym92-hb53	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.685	-28.627	50.0						2017-08-18	18	8	2017	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.592Z		
3962307361	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	zm52-pu98-ax70-cj96-lh58-dz28	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.699	-28.746	50.0						2018-04-24	24	4	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.598Z		
3962307360	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	fd68-kb34-zk54-ui95-jy83-zi13	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.803	-28.702	50.0						2018-02-04	4	2	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.588Z		
3962307359	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	um18-mt60-an68-ux54-zq66-cj11	Animalia	Chordata	Testudines		Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea (Eschscholtz, 1829)	(Eschscholtz, 1829)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.967	-26.167	50.0						2020-10-09	9	10	2020	2442153	2442153	HUMAN_OBSERVATION							CC_BY_4_0				Vagrant	2024-01-25T01:38:34.581Z		
3962307358	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	qc99-rz52-ik30-qg97-dh17-kt40	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.632	-27.29	50.0						2018-08-08	8	8	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.583Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307356	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	gm20-jq12-rh58-ck97-yh66-uk61	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.588	-22.9	50.0						2008-08-16	16	8	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.575Z		
3962307355	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	qd94-qs70-id12-hx79-bv25-tu74	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.357	-26.734	50.0						2009-07-27	27	7	2009	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.573Z		
3962307353	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	pm93-pl26-hz24-xz96-gg95-ta55	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.567	-28.3	50.0						2017-12-16	16	12	2017	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.559Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307352	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	zr63-in31-tw97-qf48-ub84-hv24	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.322	-28.85	50.0						2008-10-10	10	10	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.555Z		
3962307351	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	mp24-sa86-kh12-fk41-kz52-qy10	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.835	-27.591	50.0						2009-07-18	18	7	2009	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.553Z		
3962307350	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	zf41-ec24-kh87-ys17-ms85-by42	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.64	-27.241	50.0						2011-07-14	14	7	2011	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.534Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307348	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	mr73-rt73-zr51-ct85-ns36-bh92	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.247	-28.969	50.0						2008-10-11	11	10	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.531Z		
3962307347	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	qk90-lg14-qy68-dr12-hc92-lf32	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.482	-28.541	50.0						2018-05-24	24	5	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.527Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307346	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	rz51-bq63-zw99-io72-xq27-nk27	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.697	-27.035	50.0						2015-01-23	23	1	2015	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.521Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307345	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	xe17-nm61-bo25-ja97-ei95-jr44	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.631	-27.162	50.0						1998-01-01	1	1	1998	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.513Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307344	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	vw97-nl53-zi51-fv13-pr56-lw25	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.492	-28.575	50.0						2018-05-16	16	5	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.508Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307343	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	hb29-fv56-zp33-up20-vs63-vi22	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.361	-28.128	50.0						2017-10-10	10	10	2017	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.497Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307341	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	hl25-hb87-qn76-eu88-sg27-wi75	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.596	-28.453	50.0						2018-04-27	27	4	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.475Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307340	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	zu24-yn34-mr66-nc48-pj93-ve83	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.76	-28.155	50.0						2020-08-06	6	8	2020	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.491Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307339	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ua96-fo71-ba70-kt70-ca90-hc97	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.296	-26.244	50.0						2010-08-07	7	8	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.472Z		
3962307338	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ts92-ay72-pm44-vd64-aw93-sg31	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.383	-27.132	50.0						2012-05-26	26	5	2012	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.470Z		
3962307337	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	wa78-wt65-iq29-xn98-ds54-ny34	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.256	-31.406	50.0						2010-09-04	4	9	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.468Z		
3962307336	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	gh67-pj24-eo65-ob73-gy37-gb58	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.567	-26.507	50.0						2008-10-27	27	10	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.464Z		
3962307335	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	zi75-br11-ln74-mz55-ss12-nw87	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.634	-27.122	50.0						1996-05-21	21	5	1996	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.457Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307333	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	le99-tk19-rq86-ib99-ua36-rw36	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	39.011	-27.265	50.0						2014-12-18	18	12	2014	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.461Z		
3962307332	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	hz29-kr63-qk16-sd30-jp20-bz80	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.599	-27.243	50.0						2018-06-12	12	6	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.452Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307331	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	rs22-mv88-jo42-eq58-gv77-rn17	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.785	-26.897	50.0						1995-12-11	11	12	1995	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.434Z		
3962307330	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	mv91-bf12-tb72-ie45-md58-yc52	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.577	-27.141	50.0						2018-07-31	31	7	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.441Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307329	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	vl50-hx93-yj67-tl75-te21-ne20	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.943	-29.017	50.0						2008-09-06	6	9	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.420Z		
3962307328	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ov61-lk37-re88-tu22-tu91-jc38	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.755	-25.053	50.0						2008-08-22	22	8	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.415Z		
3962307327	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	uq88-lp34-cz87-aw73-ho10-mc25	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.635	-27.327	50.0						1997-07-06	6	7	1997	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.405Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307326	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	nr77-lu81-cm97-ro45-ho87-ll87	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.935	-27.485	50.0						2010-08-15	15	8	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.395Z		
3962307325	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	kx45-re73-oe65-jj76-io82-wn42	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.453	-27.66	50.0						2009-05-17	17	5	2009	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.391Z		
3962307324	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	km70-kh23-vf38-uh18-cw83-mv12	Animalia	Chordata	Testudines		Cheloniidae	Chelonia	Chelonia mydas		SPECIES	Chelonia mydas (Linnaeus, 1758)	Chelonia mydas (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.667	-27.065	50.0						2008-07-28	28	7	2008	2442225	2442225	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.378Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307323	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	in97-pv58-gm69-eh12-jk37-qs87	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.646	-27.069	50.0						1996-02-09	9	2	1996	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.368Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307322	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	pn72-yv99-aj69-vw92-gj17-xa67	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.509	-27.133	50.0						2008-10-16	16	10	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.360Z		
3962307321	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	bc89-iy75-sd11-ei99-ih48-cp36	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.357	-26.332	50.0						2010-08-10	10	8	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.346Z		
